train_n,sample_id,amplitude,damping,frequency,shift,mse
256,690,0.61481381,3.27477852,23.98128292,-0.46967060,0.0003007838
256,691,0.68022001,2.96966855,24.22630366,0.04210340,0.0002104341
256,692,0.77955586,2.75132924,25.11243860,-0.36730363,0.0001687737
256,693,0.60609579,3.27153462,24.28367696,-0.39857516,0.0002829398
256,694,0.85769384,2.10472535,23.17382150,-0.07487997,0.0002069839
256,695,0.85635911,3.32312927,20.70853817,-0.16057585,0.0002382616
256,696,0.83495554,3.79578275,24.22709819,-0.47460372,0.0001450849
256,697,0.74507698,2.37424552,19.46117356,-0.15516063,0.0002892594
256,698,0.93249665,2.88099974,20.80698869,0.32364779,0.0003435434
256,699,0.90855252,2.16892460,24.80984938,-0.17678785,0.0006252819
256,700,0.93107507,3.63682821,20.55793636,0.20236314,0.0002009480
256,701,0.67779190,2.47203971,22.76732355,-0.39274267,0.0003463370
256,702,0.60890168,3.86517845,19.01326370,0.28676920,0.0001076777
256,703,0.96344351,2.53749895,19.79741100,0.40588330,0.0002710541
256,704,0.72361791,2.57063582,19.14312188,-0.35567437,0.0001757157
256,705,0.91767174,3.35162538,23.11285557,0.12093119,0.0003715336
256,706,0.85581859,2.16077361,21.94112473,-0.29462020,0.0002101482
256,707,0.63592490,3.77367505,19.68703229,-0.05232338,0.0002382282
256,708,0.51666980,2.60176732,21.61325437,-0.19067657,0.0001373951
256,709,0.95922294,3.61743213,25.01761994,-0.03156999,0.0000969288
256,710,0.85619351,2.95413304,21.80046748,-0.15800307,0.0001607592
256,711,0.92377309,2.89618644,21.86796704,0.02581786,0.0003799947
256,712,0.63172687,3.76212002,24.94571111,-0.15219793,0.0005415772
256,713,0.70230585,2.71356229,19.60771441,0.12534084,0.0004567188
256,714,0.79554650,3.49886041,24.80191125,0.20196130,0.0004364265
256,715,0.79816414,3.82671538,20.24206314,-0.22448410,0.0002742774
256,716,0.58461772,2.98875677,24.06546260,0.42652132,0.0005070406
256,717,0.72404451,3.81539231,20.22842602,-0.39247919,0.0001915562
256,718,0.92907458,3.40431781,21.51343689,-0.35670586,0.0004238638
256,719,0.81239442,2.80174432,23.26752764,-0.46503123,0.0001390605
256,720,0.63723813,2.49790089,22.20771304,-0.39763696,0.0001735699
256,721,0.72909272,3.86135476,19.93115215,-0.13716564,0.0002791065
256,722,0.79862257,2.68388269,23.67382801,-0.46272684,0.0003243221
256,723,0.56253630,2.34465624,23.62182362,0.02999142,0.0005445522
256,724,0.98925740,2.09366447,22.63322438,0.46733785,0.0006505339
256,725,0.82346410,2.29467097,23.15578712,-0.37505078,0.0002354490
256,726,0.55740684,2.28000742,21.64093106,-0.08691395,0.0003945586
256,727,0.54442157,3.93208744,22.00869359,0.16773271,0.0000840101
256,728,0.93116746,3.04997371,24.44387398,-0.14097932,0.0002852639
256,729,0.68768923,3.39608582,22.22422548,0.02981504,0.0001065112
256,730,0.65913883,3.87099835,24.63497072,-0.11069300,0.0002886191
256,731,0.97826619,2.64959682,21.77079744,-0.06526222,0.0001635550
256,732,0.73513721,3.46261773,21.11293819,-0.24419135,0.0001884067
256,733,0.91329382,3.64451575,23.94763218,-0.10778263,0.0007232635
256,734,0.59151199,3.94020510,20.80018015,0.29582976,0.0002608927
256,735,0.77943307,2.79992380,20.23071098,0.02387958,0.0001890671
256,736,0.95752674,2.25438992,22.91178714,-0.17429602,0.0001452203
256,737,0.74352733,3.24258059,22.20395234,0.45957639,0.0004250451
256,738,0.57035191,3.04175218,22.23888019,-0.26198510,0.0003743689
256,739,0.63260455,3.84074549,22.94875004,0.35271260,0.0003766528
256,740,0.96344998,2.53444150,19.14987726,0.29027951,0.0004567443
256,741,0.83397057,3.38248014,21.40277790,-0.31038692,0.0001131219
256,742,0.69939992,3.37993477,21.17664034,0.30495095,0.0003761872
256,743,0.79307587,3.29959205,20.90320827,-0.33086178,0.0001824200
256,744,0.65845874,3.10711369,21.96898173,-0.14152337,0.0001237987
256,745,0.53831562,3.42811456,23.64004148,-0.46944606,0.0003834082
256,746,0.50758226,2.94192860,23.78631315,-0.20850552,0.0003776517
256,747,0.53915548,3.22785388,20.75117272,-0.10087594,0.0002012128
256,748,0.79116010,2.30735026,24.22522570,0.39130905,0.0007153385
256,749,0.66161197,3.70731595,24.11520832,0.08238211,0.0005087121
256,750,0.71771603,2.56493207,22.36299356,-0.38576483,0.0003722263
256,751,0.70142966,2.28246344,20.06058536,0.25626715,0.0004016140
256,752,0.94296491,3.27453260,23.81086324,0.12236955,0.0003835691
256,753,0.94355132,3.40578894,24.78711872,0.19083325,0.0004381794
256,754,0.66515409,3.57568551,21.28303203,-0.32764115,0.0002516068
256,755,0.50326460,2.79996299,24.85992329,0.28771595,0.0001062641
256,756,0.64881354,2.66174366,24.18770463,-0.45698648,0.0002535963
256,757,0.57473695,2.37492454,20.03719566,0.49806772,0.0002981644
256,758,0.55988295,3.23490077,23.82419331,0.03503442,0.0002990347
256,759,0.99500206,3.52527532,22.00850235,-0.36510647,0.0001770357
256,760,0.83219056,2.46828434,22.38847276,-0.31942792,0.0002360000
256,761,0.93286253,2.98945142,21.05779845,0.16151946,0.0004110792
256,762,0.85377781,3.40590512,19.12941355,-0.38209841,0.0000859431
256,763,0.55731334,3.88112451,23.87911815,-0.44537260,0.0003129573
256,764,0.65855649,2.73366194,20.92609464,0.24114141,0.0002883833
256,765,0.94922273,2.02729897,22.84707720,0.21434389,0.0003539101
256,766,0.61558905,2.58404616,23.46293120,0.26841815,0.0002252715
256,767,0.98528529,3.32627610,22.89422674,-0.16942816,0.0001808288
256,768,0.84233785,3.56960048,23.25592700,0.33848741,0.0001802465
256,769,0.69630638,3.24698689,21.16285037,0.27879336,0.0006721301
256,770,0.79149132,2.30531958,22.71953200,-0.42120399,0.0001330377
256,771,0.51714494,3.43115463,22.24533072,0.48313448,0.0003133538
256,772,0.89208342,2.58854562,19.42611890,-0.30393277,0.0000502264
256,773,0.55210252,3.46132115,22.62227978,0.35339731,0.0001546995
256,774,0.87299491,2.23483599,21.42502262,0.11773693,0.0002352910
256,775,0.99481139,3.49916892,22.49300004,-0.21244020,0.0006081251
256,776,0.56198096,3.23289228,20.50009954,-0.45753369,0.0002021075
256,777,0.51713552,2.76768771,22.05764973,-0.28238987,0.0001716590
256,778,0.95748448,2.00527850,19.23866971,0.14138467,0.0001632077
256,779,0.75765756,2.58010405,25.10146995,0.09047483,0.0005994084
256,780,0.56383537,3.87681551,21.02475031,0.22967895,0.0002240137
256,781,0.56174722,2.32613805,22.09525893,-0.14058753,0.0003518365
256,782,0.80940538,3.28828175,20.79774793,0.07422245,0.0009231939
256,783,0.92946670,2.47845961,24.32861291,0.44460187,0.0003473231
256,784,0.80441666,2.87840212,19.65006422,0.45697410,0.0003218125
256,785,0.69879583,2.54449033,21.73239415,0.21009099,0.0001160032
256,786,0.96152245,3.27406749,19.47002555,-0.06513265,0.0003843675
256,787,0.64853940,2.71104286,23.07666342,-0.04910012,0.0001974983
256,788,0.63972180,3.22420096,19.74477157,-0.18195836,0.0000841889
256,789,0.72145742,3.17258384,21.69876211,0.32430506,0.0000248545
256,790,0.75064951,3.06620851,23.40196904,0.18273923,0.0013604170
256,791,0.50867073,3.24060357,24.08813654,0.07545207,0.0003584205
256,792,0.92517821,3.74373691,23.98908321,0.33330608,0.0002484576
256,793,0.64943543,3.51183619,24.23705297,0.12729293,0.0000836064
256,794,0.99545741,2.94059509,24.36231035,0.17221217,0.0008212204
256,795,0.98965203,2.40955467,22.30554858,0.20087605,0.0001847588
256,796,0.99405235,2.83941793,23.89246056,0.37950128,0.0000826909
256,797,0.79234173,3.22912844,24.69075066,0.05288695,0.0002610300
256,798,0.62347058,2.71687103,21.26522031,0.22776331,0.0005225558
256,799,0.82784825,2.89977038,24.15633991,0.25926627,0.0001747243
256,800,0.67639107,2.25898123,23.63840609,-0.22603667,0.0007446346
256,801,0.85743479,2.79751785,21.91293642,0.01727680,0.0001257367
256,802,0.96057149,3.14324683,24.90701923,-0.23055378,0.0003629952
256,803,0.74389847,3.95180757,24.49817234,-0.38905753,0.0002533855
256,804,0.86845546,3.86287688,20.77963582,-0.18675993,0.0001122740
256,805,0.68715214,2.68154430,20.64517013,0.29598592,0.0003380743
256,806,0.93103179,3.17017833,19.92299158,-0.34686818,0.0003874244
256,807,0.89781451,3.01936771,23.17714361,0.42883304,0.0002798011
256,808,0.99746256,3.99780316,20.17184632,-0.21593271,0.0004230911
256,809,0.66707337,2.88093326,21.06957847,0.27686066,0.0005672370
256,810,0.98205818,3.54964586,21.69794073,0.45296907,0.0002318522
256,811,0.98264904,3.57154456,20.38899828,0.38289960,0.0005374863
256,812,0.98025402,2.85027664,23.45547706,0.10401713,0.0009404290
256,813,0.98082125,2.90800432,22.42940746,-0.25472620,0.0003046401
256,814,0.97961268,3.64690023,23.10470552,-0.00892249,0.0003293801
256,815,0.71813554,2.52184758,24.28140345,0.18801156,0.0000933655
256,816,0.78402513,3.18432452,23.30737841,-0.44096251,0.0003670621
256,817,0.63315180,3.87806150,20.19520746,-0.24160861,0.0002086075
256,818,0.61790064,3.20538264,24.37532931,0.21195170,0.0003866167
256,819,0.54373507,2.84456875,20.96848876,0.41755646,0.0008479546
256,820,0.90179154,3.68144640,19.90381932,0.06729577,0.0001637902
256,821,0.90750443,3.13267634,22.65841491,-0.02714502,0.0001061467
256,822,0.97391042,2.76747691,23.53338996,-0.48091678,0.0001687666
256,823,0.78980792,2.56502347,21.82194717,-0.03416898,0.0001465800
256,824,0.86589493,3.58328224,24.84648425,-0.14528592,0.0005060593
256,825,0.60710107,2.81600774,19.83948019,-0.36296756,0.0002626253
256,826,0.72224459,3.30220121,23.74430956,0.43274845,0.0001933797
256,827,0.53756306,2.18867830,25.01456673,0.43707029,0.0001481192
256,828,0.77384711,3.93886360,24.41749337,-0.10292287,0.0001646099
256,829,0.94301437,2.45127993,24.43323706,-0.31545917,0.0004372070
256,830,0.90716961,3.98819549,22.07513979,0.25903851,0.0002551250
256,831,0.70508675,3.97268821,24.64905599,-0.17558347,0.0002651680
256,832,0.89694753,3.37025383,25.09013013,0.28526315,0.0002231939
256,833,0.68944217,3.55037806,24.32916043,0.27554930,0.0000748033
256,834,0.81202144,2.24220839,25.08178689,-0.48387286,0.0001995215
256,835,0.57758889,3.88095358,22.92129237,0.20851324,0.0001325377
256,836,0.75237820,3.28704715,23.46014630,-0.40693257,0.0001798585
256,837,0.74618660,2.14206502,20.69286660,-0.42680697,0.0000933212
256,838,0.84166093,3.54182108,21.61022205,-0.00074656,0.0001123487
256,839,0.53048869,3.08500866,22.22676249,0.29083449,0.0002893843
256,840,0.98256333,3.26298340,20.19334344,0.48954974,0.0001001174
256,841,0.69491338,3.25428109,21.88363025,-0.45023221,0.0004467125
256,842,0.98391732,3.08277168,20.36870541,0.49458949,0.0009474411
256,843,0.76817325,3.54663199,21.75188215,0.06037620,0.0001453366
256,844,0.54471219,3.26355731,20.67229703,0.40271016,0.0003362469
256,845,0.74165105,3.46671081,23.85398061,0.32352155,0.0001244501
256,846,0.50032181,3.78390949,20.01177916,0.18311898,0.0000878474
256,847,0.56124565,3.95239828,19.27356821,0.28247661,0.0002331338
256,848,0.65373863,3.36826623,23.06643053,0.12263636,0.0003487019
256,849,0.64636650,2.19775588,20.01480135,0.16104850,0.0006669064
256,850,0.61566581,2.32037789,22.76326603,0.30726956,0.0001820236
256,851,0.53391839,2.46671623,19.53694375,0.39833329,0.0001200192
256,852,0.51751577,3.12355238,21.60035968,0.38923565,0.0002817882
256,853,0.86526769,3.24462714,20.10251431,0.45070381,0.0002629704
256,854,0.94085699,2.03613380,22.95488872,0.36196973,0.0004833303
256,855,0.74396131,2.80535579,23.46253187,0.40334918,0.0001827088
256,856,0.59261628,3.30479878,19.19634866,-0.37343922,0.0001533526
256,857,0.62577921,3.86299796,19.32619595,0.10634134,0.0001876324
256,858,0.70976632,3.39142640,24.12401114,-0.42452011,0.0003774077
256,859,0.71450217,3.83628845,22.58075318,0.30478808,0.0001920589
256,860,0.86564168,2.66308555,24.76145936,0.40868612,0.0004175949
256,861,0.54646421,3.65460774,24.94319617,-0.42890950,0.0002102338
256,862,0.54477798,2.99395730,19.00911470,0.49504067,0.0001504764
256,863,0.84680685,3.07657204,21.44452678,-0.26734255,0.0003326444
256,864,0.92962003,2.31750881,21.24663012,-0.44976249,0.0001154452
256,865,0.75824015,2.60504670,24.34161455,0.15290301,0.0002823696
256,866,0.69875864,3.80839100,22.81104308,-0.47290253,0.0003351194
256,867,0.95991294,3.31472036,24.50036904,-0.45633693,0.0000826637
256,868,0.89916770,3.81745346,24.07149940,-0.16005686,0.0006365189
256,869,0.96826841,2.37447765,21.93884345,0.41310108,0.0003322530
256,870,0.82182620,2.91050758,20.15387285,0.18048500,0.0000903658
256,871,0.86694522,3.85077022,19.17280983,0.24435204,0.0001467026
256,872,0.96314341,3.13145643,23.41131897,-0.01160079,0.0002721144
256,873,0.86089280,2.13904322,19.55620962,-0.09444112,0.0002160943
256,874,0.76514337,2.58935754,20.29549296,0.43057022,0.0001188328
256,875,0.88448128,2.02842991,22.34631160,0.28368226,0.0001219288
256,876,0.70512443,3.01865486,23.44685414,-0.14371955,0.0002213012
256,877,0.82532973,2.99878196,25.12789509,0.19486986,0.0003578732
256,878,0.77111098,2.69151300,21.34547106,-0.21653207,0.0002329070
256,879,0.69317978,3.60824571,18.93926438,0.42724346,0.0002304644
256,880,0.63751428,2.85339196,20.30406226,-0.01684828,0.0006270093
256,881,0.88097331,3.56383010,24.56238506,0.29551196,0.0001967367
256,882,0.82708037,2.71495892,21.59337766,0.11180358,0.0002669482
256,883,0.81772814,2.70024880,23.91033979,0.13541966,0.0003680179
256,884,0.74143500,2.80232382,24.54185900,0.35865023,0.0009362249
256,885,0.76721792,3.65141135,19.48541763,0.26964953,0.0004226823
256,886,0.77955380,2.83227989,21.08113697,0.43152979,0.0000695179
256,887,0.97422437,2.46948456,19.89109401,-0.36065051,0.0002500417
256,888,0.68589855,2.22787500,23.42731713,0.39802687,0.0002272895
256,889,0.90117875,3.70506170,24.64630655,-0.00965732,0.0001260425
256,890,0.75982611,2.35030333,21.41178805,0.45212221,0.0002010001
256,891,0.55805835,2.12147957,23.71061736,0.44268755,0.0001974929
256,892,0.87042562,3.74485215,21.43968988,-0.14029822,0.0003450942
256,893,0.88769768,2.01726606,19.81876766,0.40869849,0.0002430785
256,894,0.77851941,3.27619667,24.92426804,0.40237847,0.0004975156
256,895,0.62980563,2.05238577,21.70824507,0.01615143,0.0003312197
256,896,0.60589102,2.31505214,23.08349277,0.24049735,0.0002301861
256,897,0.85523040,2.29387913,21.19615403,0.26581036,0.0004075857
256,898,0.96357625,3.68181421,21.97284293,0.48080496,0.0002930519
256,899,0.61627559,3.04551903,20.29760311,0.37021430,0.0002841112
256,900,0.75175613,3.08600171,19.57695500,0.47217930,0.0003990799
256,901,0.73697669,2.41960535,20.98804403,-0.06952972,0.0003644655
256,902,0.87498671,2.56181550,22.12226946,0.08126416,0.0002262306
256,903,0.66333581,2.45689352,21.77503536,0.23276527,0.0001607190
256,904,0.59696851,3.01909074,22.54101590,-0.18805795,0.0003198918
256,905,0.83004607,2.84869417,24.01374381,-0.06337047,0.0002324597
256,906,0.94889794,2.31560506,23.10701850,-0.14800684,0.0000599500
256,907,0.83559514,2.91652293,21.44156676,0.25560310,0.0002263135
256,908,0.80138241,2.34546898,24.10216779,-0.39442056,0.0003479185
256,909,0.61085786,2.54539419,20.14176120,0.14625242,0.0001075909
256,910,0.62438161,2.44052593,21.12956499,-0.39313294,0.0006214869
256,911,0.73800706,2.07523017,20.06355837,0.02084356,0.0001671873
256,912,0.60482925,2.90569242,21.81919260,0.30725012,0.0002665979
256,913,0.88979294,2.82139278,23.53026653,-0.04350808,0.0002104964
256,914,0.96186564,3.28264965,22.91154066,-0.13357865,0.0002803645
256,915,0.60447583,2.69413432,23.44291261,0.03982756,0.0001486077
256,916,0.92625327,2.46631171,20.76371535,-0.13826911,0.0000643446
256,917,0.69386404,2.77209093,20.36897134,-0.21628175,0.0001960509
256,918,0.50015371,2.27323748,24.15857326,-0.24307903,0.0005764757
256,919,0.79660453,3.66666411,24.87273494,-0.42142030,0.0002763831
256,920,0.80637298,3.87494027,23.36966335,0.09109106,0.0003365897
256,921,0.57473281,3.03834008,21.08625295,0.32508406,0.0001528065
256,922,0.73233362,3.81680026,24.90006413,-0.20255646,0.0001125659
256,923,0.55879340,3.05816616,20.21688065,-0.49288012,0.0002284492
256,924,0.94587160,3.47696173,21.62524704,0.36077364,0.0001350904
256,925,0.55145353,3.87518477,19.66735650,0.16173169,0.0005094071
256,926,0.54987679,3.67301012,22.67301646,-0.41550438,0.0000724932
256,927,0.68572035,3.14109786,19.09419481,-0.03808888,0.0001851756
256,928,0.97009173,3.36576462,24.03840229,-0.46999690,0.0000990614
256,929,0.90546655,2.73418553,21.99103614,0.31919403,0.0003063077
256,930,0.99738137,3.61324298,24.61311977,-0.37410729,0.0001888902
256,931,0.69854079,2.88809445,20.37128969,-0.02916624,0.0001124663
256,932,0.72489826,3.83717720,20.30017485,0.20706476,0.0006349048
256,933,0.76749343,3.01668179,24.42513799,-0.00235978,0.0002520906
256,934,0.68640208,2.20713750,22.78430461,0.34550432,0.0001668541
256,935,0.97737032,3.94546123,24.73200478,0.03184087,0.0002724102
256,936,0.81420703,2.98861810,20.14685539,0.09438467,0.0002701084
256,937,0.69661715,3.96122016,22.50942156,0.10202968,0.0004609140
256,938,0.79952108,2.82776252,24.46199458,0.21501446,0.0002077743
256,939,0.91788022,2.67744269,20.87711509,0.10654059,0.0002455635
256,940,0.67450678,2.16111500,24.04844048,0.03999362,0.0004059684
256,941,0.76148209,2.62960661,23.95864274,0.08792922,0.0003397222
256,942,0.72780410,2.53120043,23.11530317,0.11633345,0.0001704245
256,943,0.60705945,2.43701441,19.56536555,-0.05513197,0.0001407848
256,944,0.61935001,3.92266547,24.26918179,0.15218081,0.0004178449
256,945,0.70057863,3.55071486,20.62426418,-0.02423758,0.0002612446
256,946,0.82399067,2.51749686,22.82268782,0.39663571,0.0007288842
256,947,0.50312340,3.31006373,21.27321515,-0.06462750,0.0003462093
256,948,0.96481558,2.10165684,25.06725342,-0.30524822,0.0002720748
256,949,0.92402962,2.43337175,24.21208940,-0.41660687,0.0001139224
256,950,0.74675904,3.90585507,24.75920902,-0.13201536,0.0001023246
256,951,0.64108871,3.20843728,22.99709924,-0.29231507,0.0001301652
256,952,0.53062673,3.35205164,23.72604295,-0.48840238,0.0000532132
256,953,0.67598825,2.34351621,22.78828976,-0.04362606,0.0001065006
256,954,0.84053910,3.17788415,23.19904998,0.05201227,0.0000932673
256,955,0.60502927,3.69522826,19.02130726,-0.26708649,0.0001728621
256,956,0.99910731,2.84221667,22.62208950,0.41193712,0.0002458641
256,957,0.73429817,2.34487470,22.51251856,-0.45926855,0.0003137377
256,958,0.74712768,2.18193908,23.80010929,0.43786716,0.0001681726
256,959,0.80902177,2.19152955,22.19557883,0.37238951,0.0002583145
256,960,0.83295821,2.35475244,21.31314682,-0.20751238,0.0002362895
256,961,0.53800496,3.65124166,22.39899357,0.15249278,0.0007738176
256,962,0.95574886,2.61395529,24.04330154,-0.17937343,0.0002892595
256,963,0.82597834,2.21052850,23.66429944,-0.02048017,0.0000843434
